restaurant_id,dish_name,category,cuisine_type,description,price,tax_gst_%,food_type,spice_level,image_url,created_at
3b2d863d0af8ea27c96b081d,Chicken Manchurian,Starter,Chinese,Starter with Mild taste,214,18,Non-Veg,Mild,https://foodimages.com/food_168.jpg,18-09-2025
3b2d863d0af8ea27c96b081d,Margherita Pizza,Main Course,Italian,Main Course with Medium taste,338,5,Veg,Medium,https://foodimages.com/food_169.jpg,14-10-2025
3b2d863d0af8ea27c96b081d,Veg Hakka Noodles,Main Course,Chinese,Main Course with Medium taste,289,0,Veg,Medium,https://foodimages.com/food_170.jpg,05-09-2025
3b2d863d0af8ea27c96b081d,Cold Coffee,Beverage,Other,Beverage with Spicy taste,485,0,Jain,Spicy,https://foodimages.com/food_171.jpg,21-10-2025
b337c2bb13c5d42cef6057b9,Chicken Manchurian,Starter,Chinese,Starter with Spicy taste,402,5,Jain,Spicy,https://foodimages.com/food_172.jpg,11-07-2025
b337c2bb13c5d42cef6057b9,Paneer Butter Masala,Main Course,Indian,Main Course with Mild taste,247,5,Veg,Mild,https://foodimages.com/food_173.jpg,04-09-2025
b337c2bb13c5d42cef6057b9,Brownie,Dessert,Other,Dessert with Medium taste,319,18,Veg,Medium,https://foodimages.com/food_174.jpg,17-09-2025
b337c2bb13c5d42cef6057b9,Cold Coffee,Beverage,Other,Beverage with Spicy taste,451,5,Veg,Spicy,https://foodimages.com/food_175.jpg,16-12-2025
c7e50d2af2315b1526780d18,Margherita Pizza,Main Course,Italian,Main Course with Mild taste,154,0,Veg,Mild,https://foodimages.com/food_176.jpg,20-12-2025
c7e50d2af2315b1526780d18,Paneer Butter Masala,Main Course,Indian,Main Course with Mild taste,473,0,Veg,Mild,https://foodimages.com/food_177.jpg,28-07-2025
c7e50d2af2315b1526780d18,Lemon Iced Tea,Starter,Other,Starter with Spicy taste,263,18,Vegan,Spicy,https://foodimages.com/food_178.jpg,02-10-2025
c7e50d2af2315b1526780d18,Cold Coffee,Beverage,Other,Beverage with Medium taste,411,5,Veg,Medium,https://foodimages.com/food_179.jpg,30-11-2025
9cda256c553aa351359c53ae,Brownie,Dessert,Other,Dessert with Mild taste,185,5,Veg,Mild,https://foodimages.com/food_180.jpg,07-07-2025
9cda256c553aa351359c53ae,Cold Coffee,Beverage,Other,Beverage with Spicy taste,338,5,Veg,Spicy,https://foodimages.com/food_181.jpg,05-09-2025
9cda256c553aa351359c53ae,Chicken Manchurian,Starter,Chinese,Starter with Mild taste,175,18,Non-Veg,Mild,https://foodimages.com/food_182.jpg,13-10-2025
9cda256c553aa351359c53ae,Gulab Jamun,Dessert,Indian,Dessert with Medium taste,264,0,Veg,Medium,https://foodimages.com/food_183.jpg,05-08-2025
b380035cb2db5a89478415ab,Margherita Pizza,Main Course,Italian,Main Course with Spicy taste,332,12,Jain,Spicy,https://foodimages.com/food_184.jpg,23-10-2025
b380035cb2db5a89478415ab,Gulab Jamun,Dessert,Indian,Dessert with Medium taste,213,0,Veg,Medium,https://foodimages.com/food_185.jpg,06-11-2025
b380035cb2db5a89478415ab,Cold Coffee,Beverage,Other,Beverage with Medium taste,225,18,Veg,Medium,https://foodimages.com/food_186.jpg,16-12-2025
b380035cb2db5a89478415ab,Paneer Butter Masala,Main Course,Indian,Main Course with Mild taste,203,12,Jain,Mild,https://foodimages.com/food_187.jpg,12-07-2025
c46dea6327735d006a12d303,Spring Rolls,Starter,Chinese,Starter with Medium taste,255,0,Veg,Medium,https://foodimages.com/food_188.jpg,08-07-2025
c46dea6327735d006a12d303,Paneer Butter Masala,Main Course,Indian,Main Course with Mild taste,265,12,Veg,Mild,https://foodimages.com/food_189.jpg,14-12-2025
c46dea6327735d006a12d303,Cold Coffee,Beverage,Other,Beverage with Spicy taste,368,18,Veg,Spicy,https://foodimages.com/food_190.jpg,21-11-2025
c46dea6327735d006a12d303,Chicken Biryani,Main Course,Indian,Main Course with Spicy taste,137,5,Jain,Spicy,https://foodimages.com/food_191.jpg,04-08-2025
af5e01ae2bb62f49fad32763,Paneer Butter Masala,Main Course,Indian,Main Course with Mild taste,244,0,Jain,Mild,https://foodimages.com/food_192.jpg,03-12-2025
af5e01ae2bb62f49fad32763,Brownie,Dessert,Other,Dessert with Mild taste,121,18,Veg,Mild,https://foodimages.com/food_193.jpg,13-08-2025
af5e01ae2bb62f49fad32763,Chicken Biryani,Main Course,Indian,Main Course with Mild taste,451,12,Jain,Mild,https://foodimages.com/food_194.jpg,31-08-2025
af5e01ae2bb62f49fad32763,Cold Coffee,Beverage,Other,Beverage with Medium taste,319,18,Veg,Medium,https://foodimages.com/food_195.jpg,21-11-2025
d8ec57b8a34f837e0e0800b0,Chicken Biryani,Main Course,Indian,Main Course with Spicy taste,257,5,Non-Veg,Spicy,https://foodimages.com/food_196.jpg,23-10-2025
d8ec57b8a34f837e0e0800b0,Margherita Pizza,Main Course,Italian,Main Course with Spicy taste,322,18,Veg,Spicy,https://foodimages.com/food_197.jpg,19-11-2025
d8ec57b8a34f837e0e0800b0,Brownie,Dessert,Other,Dessert with Medium taste,401,18,Veg,Medium,https://foodimages.com/food_198.jpg,11-08-2025
d8ec57b8a34f837e0e0800b0,Spring Rolls,Starter,Chinese,Starter with Mild taste,422,0,Veg,Mild,https://foodimages.com/food_199.jpg,20-10-2025
64a131de855abc0112703492,Gulab Jamun,Dessert,Indian,Dessert with Spicy taste,149,5,Veg,Spicy,https://foodimages.com/food_200.jpg,30-11-2025
64a131de855abc0112703492,Cold Coffee,Beverage,Other,Beverage with Medium taste,175,18,Veg,Medium,https://foodimages.com/food_201.jpg,21-10-2025
64a131de855abc0112703492,Chicken Biryani,Main Course,Indian,Main Course with Mild taste,238,5,Non-Veg,Mild,https://foodimages.com/food_202.jpg,15-07-2025
64a131de855abc0112703492,Brownie,Dessert,Other,Dessert with Spicy taste,251,12,Veg,Spicy,https://foodimages.com/food_203.jpg,23-07-2025
1c6a3be8e2df1eea47f3196b,Chicken Manchurian,Starter,Chinese,Starter with Mild taste,350,12,Non-Veg,Mild,https://foodimages.com/food_204.jpg,09-09-2025
1c6a3be8e2df1eea47f3196b,Spring Rolls,Starter,Chinese,Starter with Medium taste,271,18,Veg,Medium,https://foodimages.com/food_205.jpg,19-09-2025
1c6a3be8e2df1eea47f3196b,Chicken Biryani,Main Course,Indian,Main Course with Spicy taste,140,18,Non-Veg,Spicy,https://foodimages.com/food_206.jpg,11-12-2025
1c6a3be8e2df1eea47f3196b,Brownie,Dessert,Other,Dessert with Mild taste,187,18,Jain,Mild,https://foodimages.com/food_207.jpg,26-08-2025
8a1eacabb3267b01e59dd435,Spring Rolls,Starter,Chinese,Starter with Mild taste,245,12,Veg,Mild,https://foodimages.com/food_208.jpg,13-11-2025
8a1eacabb3267b01e59dd435,Paneer Butter Masala,Main Course,Indian,Main Course with Mild taste,162,12,Veg,Mild,https://foodimages.com/food_209.jpg,09-08-2025
8a1eacabb3267b01e59dd435,Margherita Pizza,Main Course,Italian,Main Course with Medium taste,301,12,Veg,Medium,https://foodimages.com/food_210.jpg,07-11-2025
8a1eacabb3267b01e59dd435,Brownie,Dessert,Other,Dessert with Mild taste,219,5,Jain,Mild,https://foodimages.com/food_211.jpg,07-10-2025
e917d54a808850324528f8f2,Paneer Butter Masala,Main Course,Indian,Main Course with Spicy taste,498,0,Veg,Spicy,https://foodimages.com/food_212.jpg,18-09-2025
e917d54a808850324528f8f2,Chicken Manchurian,Starter,Chinese,Starter with Spicy taste,468,0,Non-Veg,Spicy,https://foodimages.com/food_213.jpg,11-12-2025
e917d54a808850324528f8f2,Margherita Pizza,Main Course,Italian,Main Course with Mild taste,359,0,Veg,Mild,https://foodimages.com/food_214.jpg,31-12-2025
e917d54a808850324528f8f2,Gulab Jamun,Dessert,Indian,Dessert with Medium taste,319,12,Veg,Medium,https://foodimages.com/food_215.jpg,15-07-2025
17c27e5dc15c4bd20c346bf2,Lemon Iced Tea,Beverage,Other,Beverage with Spicy taste,235,18,Jain,Spicy,https://foodimages.com/food_216.jpg,28-12-2025
17c27e5dc15c4bd20c346bf2,Brownie,Dessert,Other,Dessert with Spicy taste,234,5,Veg,Spicy,https://foodimages.com/food_217.jpg,23-07-2025
17c27e5dc15c4bd20c346bf2,Veg Hakka Noodles,Main Course,Chinese,Main Course with Spicy taste,261,0,Veg,Spicy,https://foodimages.com/food_218.jpg,19-12-2025
17c27e5dc15c4bd20c346bf2,Spring Rolls,Starter,Chinese,Starter with Mild taste,238,5,Veg,Mild,https://foodimages.com/food_219.jpg,11-08-2025
f7628efe121eae1afcbda88b,Chicken Manchurian,Starter,Chinese,Starter with Spicy taste,212,18,Non-Veg,Spicy,https://foodimages.com/food_220.jpg,01-10-2025
f7628efe121eae1afcbda88b,Margherita Pizza,Main Course,Italian,Main Course with Mild taste,128,18,Jain,Mild,https://foodimages.com/food_221.jpg,30-10-2025
f7628efe121eae1afcbda88b,Lemon Iced Tea,Beverage,Other,Beverage with Mild taste,192,12,Vegan,Mild,https://foodimages.com/food_222.jpg,29-07-2025
f7628efe121eae1afcbda88b,Veg Hakka Noodles,Main Course,Chinese,Main Course with Mild taste,145,5,Veg,Mild,https://foodimages.com/food_223.jpg,10-10-2025
55f7e0c299caa90e8a1d7cee,Chicken Manchurian,Starter,Chinese,Starter with Mild taste,358,12,Jain,Mild,https://foodimages.com/food_224.jpg,19-12-2025
55f7e0c299caa90e8a1d7cee,Spring Rolls,Starter,Chinese,Starter with Mild taste,481,0,Veg,Mild,https://foodimages.com/food_225.jpg,25-12-2025
55f7e0c299caa90e8a1d7cee,Veg Hakka Noodles,Main Course,Chinese,Main Course with Spicy taste,264,18,Veg,Spicy,https://foodimages.com/food_226.jpg,29-08-2025
55f7e0c299caa90e8a1d7cee,Paneer Butter Masala,Main Course,Indian,Main Course with Mild taste,187,18,Jain,Mild,https://foodimages.com/food_227.jpg,06-08-2025
62025b5a5cdbf2ab8ffedeb6,Lemon Iced Tea,Dessert,Other,Dessert with Mild taste,307,18,Vegan,Mild,https://foodimages.com/food_228.jpg,25-10-2025
62025b5a5cdbf2ab8ffedeb6,Brownie,Dessert,Other,Dessert with Mild taste,485,5,Veg,Mild,https://foodimages.com/food_229.jpg,24-11-2025
62025b5a5cdbf2ab8ffedeb6,Spring Rolls,Starter,Chinese,Starter with Mild taste,250,5,Veg,Mild,https://foodimages.com/food_230.jpg,12-12-2025
62025b5a5cdbf2ab8ffedeb6,Gulab Jamun,Dessert,Indian,Dessert with Mild taste,340,0,Veg,Mild,https://foodimages.com/food_231.jpg,13-10-2025
88131fe17a483c208551c3d7,Brownie,Dessert,Other,Dessert with Mild taste,400,0,Veg,Mild,https://foodimages.com/food_232.jpg,10-07-2025
88131fe17a483c208551c3d7,Lemon Iced Tea,Main Course,Other,Main Course with Spicy taste,396,18,Jain,Spicy,https://foodimages.com/food_233.jpg,02-11-2025
88131fe17a483c208551c3d7,Gulab Jamun,Dessert,Indian,Dessert with Mild taste,259,18,Veg,Mild,https://foodimages.com/food_234.jpg,19-12-2025
88131fe17a483c208551c3d7,Margherita Pizza,Main Course,Italian,Main Course with Mild taste,173,18,Veg,Mild,https://foodimages.com/food_235.jpg,02-10-2025
d11d48185fc03b8e388eb5ac,Cold Coffee,Beverage,Other,Beverage with Spicy taste,120,5,Veg,Spicy,https://foodimages.com/food_236.jpg,20-09-2025
d11d48185fc03b8e388eb5ac,Veg Hakka Noodles,Main Course,Chinese,Main Course with Spicy taste,247,5,Veg,Spicy,https://foodimages.com/food_237.jpg,17-09-2025
d11d48185fc03b8e388eb5ac,Chicken Manchurian,Starter,Chinese,Starter with Medium taste,120,5,Non-Veg,Medium,https://foodimages.com/food_238.jpg,02-12-2025
d11d48185fc03b8e388eb5ac,Margherita Pizza,Main Course,Italian,Main Course with Spicy taste,292,0,Veg,Spicy,https://foodimages.com/food_239.jpg,17-12-2025
81eb813a1a7af37f95072401,Lemon Iced Tea,Main Course,Other,Main Course with Spicy taste,385,18,Jain,Spicy,https://foodimages.com/food_240.jpg,27-11-2025
81eb813a1a7af37f95072401,Spring Rolls,Starter,Chinese,Starter with Mild taste,415,12,Veg,Mild,https://foodimages.com/food_241.jpg,26-12-2025
81eb813a1a7af37f95072401,Brownie,Dessert,Other,Dessert with Medium taste,375,5,Veg,Medium,https://foodimages.com/food_242.jpg,10-11-2025
81eb813a1a7af37f95072401,Cold Coffee,Beverage,Other,Beverage with Mild taste,293,18,Veg,Mild,https://foodimages.com/food_243.jpg,19-08-2025
3aac1416a66d8196a7a26b50,Brownie,Dessert,Other,Dessert with Medium taste,164,12,Jain,Medium,https://foodimages.com/food_244.jpg,06-08-2025
3aac1416a66d8196a7a26b50,Chicken Biryani,Main Course,Indian,Main Course with Mild taste,462,0,Non-Veg,Mild,https://foodimages.com/food_245.jpg,19-08-2025
3aac1416a66d8196a7a26b50,Spring Rolls,Starter,Chinese,Starter with Spicy taste,260,0,Veg,Spicy,https://foodimages.com/food_246.jpg,28-12-2025
3aac1416a66d8196a7a26b50,Cold Coffee,Beverage,Other,Beverage with Spicy taste,146,5,Veg,Spicy,https://foodimages.com/food_247.jpg,02-07-2025
02f6926c7e4919bcc730f84f,Chicken Biryani,Main Course,Indian,Main Course with Medium taste,352,0,Non-Veg,Medium,https://foodimages.com/food_248.jpg,01-11-2025
02f6926c7e4919bcc730f84f,Margherita Pizza,Main Course,Italian,Main Course with Mild taste,328,18,Veg,Mild,https://foodimages.com/food_249.jpg,17-08-2025
02f6926c7e4919bcc730f84f,Brownie,Dessert,Other,Dessert with Mild taste,169,18,Veg,Mild,https://foodimages.com/food_250.jpg,25-10-2025
02f6926c7e4919bcc730f84f,Chicken Manchurian,Starter,Chinese,Starter with Spicy taste,180,0,Non-Veg,Spicy,https://foodimages.com/food_251.jpg,23-09-2025
a3a1a4920f3e8c0a8e033699,Paneer Butter Masala,Main Course,Indian,Main Course with Spicy taste,362,12,Veg,Spicy,https://foodimages.com/food_252.jpg,04-08-2025
a3a1a4920f3e8c0a8e033699,Cold Coffee,Beverage,Other,Beverage with Medium taste,388,5,Veg,Medium,https://foodimages.com/food_253.jpg,30-12-2025
a3a1a4920f3e8c0a8e033699,Gulab Jamun,Dessert,Indian,Dessert with Spicy taste,259,12,Veg,Spicy,https://foodimages.com/food_254.jpg,14-11-2025
a3a1a4920f3e8c0a8e033699,Margherita Pizza,Main Course,Italian,Main Course with Medium taste,276,0,Veg,Medium,https://foodimages.com/food_255.jpg,08-07-2025
67427d9c495eb5ac4ca3107b,Cold Coffee,Beverage,Other,Beverage with Medium taste,204,5,Veg,Medium,https://foodimages.com/food_256.jpg,23-10-2025
67427d9c495eb5ac4ca3107b,Paneer Butter Masala,Main Course,Indian,Main Course with Medium taste,203,5,Jain,Medium,https://foodimages.com/food_257.jpg,21-08-2025
67427d9c495eb5ac4ca3107b,Veg Hakka Noodles,Main Course,Chinese,Main Course with Medium taste,395,0,Veg,Medium,https://foodimages.com/food_258.jpg,03-10-2025
67427d9c495eb5ac4ca3107b,Chicken Biryani,Main Course,Indian,Main Course with Spicy taste,150,5,Non-Veg,Spicy,https://foodimages.com/food_259.jpg,04-07-2025
6f08ac563431215bd9a4fc49,Paneer Butter Masala,Main Course,Indian,Main Course with Medium taste,127,18,Veg,Medium,https://foodimages.com/food_260.jpg,28-09-2025
6f08ac563431215bd9a4fc49,Lemon Iced Tea,Dessert,Other,Dessert with Spicy taste,399,0,Vegan,Spicy,https://foodimages.com/food_261.jpg,03-11-2025
6f08ac563431215bd9a4fc49,Cold Coffee,Beverage,Other,Beverage with Medium taste,322,12,Veg,Medium,https://foodimages.com/food_262.jpg,02-10-2025
6f08ac563431215bd9a4fc49,Veg Hakka Noodles,Main Course,Chinese,Main Course with Spicy taste,152,0,Veg,Spicy,https://foodimages.com/food_263.jpg,10-09-2025
926bd03ccf865cdb391b7b8f,Spring Rolls,Starter,Chinese,Starter with Medium taste,417,0,Veg,Medium,https://foodimages.com/food_264.jpg,09-08-2025
926bd03ccf865cdb391b7b8f,Lemon Iced Tea,Main Course,Other,Main Course with Spicy taste,262,18,Vegan,Spicy,https://foodimages.com/food_265.jpg,04-09-2025
926bd03ccf865cdb391b7b8f,Cold Coffee,Beverage,Other,Beverage with Mild taste,469,18,Veg,Mild,https://foodimages.com/food_266.jpg,04-10-2025
926bd03ccf865cdb391b7b8f,Chicken Manchurian,Starter,Chinese,Starter with Medium taste,156,0,Non-Veg,Medium,https://foodimages.com/food_267.jpg,23-07-2025
1e2a20c2fa17d2e464673f36,Chicken Manchurian,Starter,Chinese,Starter with Medium taste,266,0,Non-Veg,Medium,https://foodimages.com/food_268.jpg,20-07-2025
1e2a20c2fa17d2e464673f36,Gulab Jamun,Dessert,Indian,Dessert with Mild taste,347,12,Veg,Mild,https://foodimages.com/food_269.jpg,31-10-2025
1e2a20c2fa17d2e464673f36,Spring Rolls,Starter,Chinese,Starter with Mild taste,153,5,Jain,Mild,https://foodimages.com/food_270.jpg,13-10-2025
1e2a20c2fa17d2e464673f36,Cold Coffee,Beverage,Other,Beverage with Medium taste,356,0,Veg,Medium,https://foodimages.com/food_271.jpg,05-07-2025
ad7528193a31700100e2e8fa,Spring Rolls,Starter,Chinese,Starter with Spicy taste,331,0,Veg,Spicy,https://foodimages.com/food_272.jpg,10-11-2025
ad7528193a31700100e2e8fa,Veg Hakka Noodles,Main Course,Chinese,Main Course with Medium taste,428,0,Veg,Medium,https://foodimages.com/food_273.jpg,18-12-2025
ad7528193a31700100e2e8fa,Gulab Jamun,Dessert,Indian,Dessert with Spicy taste,259,5,Veg,Spicy,https://foodimages.com/food_274.jpg,24-09-2025
ad7528193a31700100e2e8fa,Chicken Manchurian,Starter,Chinese,Starter with Mild taste,309,5,Non-Veg,Mild,https://foodimages.com/food_275.jpg,27-12-2025
11b5d4c5383a3bdbafdb6ef3,Veg Hakka Noodles,Main Course,Chinese,Main Course with Spicy taste,215,0,Veg,Spicy,https://foodimages.com/food_276.jpg,29-10-2025
11b5d4c5383a3bdbafdb6ef3,Chicken Manchurian,Starter,Chinese,Starter with Medium taste,313,5,Non-Veg,Medium,https://foodimages.com/food_277.jpg,18-12-2025
11b5d4c5383a3bdbafdb6ef3,Spring Rolls,Starter,Chinese,Starter with Mild taste,480,5,Veg,Mild,https://foodimages.com/food_278.jpg,13-10-2025
11b5d4c5383a3bdbafdb6ef3,Brownie,Dessert,Other,Dessert with Mild taste,423,0,Veg,Mild,https://foodimages.com/food_279.jpg,22-11-2025
5a7ecbb36717885c0ed77cca,Gulab Jamun,Dessert,Indian,Dessert with Medium taste,415,0,Veg,Medium,https://foodimages.com/food_280.jpg,16-10-2025
5a7ecbb36717885c0ed77cca,Chicken Manchurian,Starter,Chinese,Starter with Medium taste,271,12,Non-Veg,Medium,https://foodimages.com/food_281.jpg,23-12-2025
5a7ecbb36717885c0ed77cca,Chicken Biryani,Main Course,Indian,Main Course with Mild taste,342,0,Non-Veg,Mild,https://foodimages.com/food_282.jpg,09-08-2025
5a7ecbb36717885c0ed77cca,Margherita Pizza,Main Course,Italian,Main Course with Spicy taste,315,5,Veg,Spicy,https://foodimages.com/food_283.jpg,12-12-2025
c0fbe734d35c05929d6fd4c0,Gulab Jamun,Dessert,Indian,Dessert with Spicy taste,207,5,Veg,Spicy,https://foodimages.com/food_284.jpg,05-10-2025
c0fbe734d35c05929d6fd4c0,Spring Rolls,Starter,Chinese,Starter with Spicy taste,418,5,Veg,Spicy,https://foodimages.com/food_285.jpg,25-11-2025
c0fbe734d35c05929d6fd4c0,Paneer Butter Masala,Main Course,Indian,Main Course with Medium taste,136,0,Veg,Medium,https://foodimages.com/food_286.jpg,25-12-2025
c0fbe734d35c05929d6fd4c0,Lemon Iced Tea,Dessert,Other,Dessert with Mild taste,330,12,Vegan,Mild,https://foodimages.com/food_287.jpg,13-07-2025
712fa0e74f777d61c95824f8,Chicken Biryani,Main Course,Indian,Main Course with Spicy taste,351,12,Non-Veg,Spicy,https://foodimages.com/food_288.jpg,27-11-2025
712fa0e74f777d61c95824f8,Chicken Manchurian,Starter,Chinese,Starter with Mild taste,477,5,Jain,Mild,https://foodimages.com/food_289.jpg,12-09-2025
712fa0e74f777d61c95824f8,Brownie,Dessert,Other,Dessert with Spicy taste,302,12,Veg,Spicy,https://foodimages.com/food_290.jpg,13-12-2025
712fa0e74f777d61c95824f8,Margherita Pizza,Main Course,Italian,Main Course with Mild taste,281,12,Veg,Mild,https://foodimages.com/food_291.jpg,03-11-2025
5bfafa1139760086d7175961,Brownie,Dessert,Other,Dessert with Medium taste,486,18,Veg,Medium,https://foodimages.com/food_292.jpg,22-08-2025
5bfafa1139760086d7175961,Paneer Butter Masala,Main Course,Indian,Main Course with Medium taste,189,18,Veg,Medium,https://foodimages.com/food_293.jpg,22-09-2025
5bfafa1139760086d7175961,Chicken Biryani,Main Course,Indian,Main Course with Medium taste,179,5,Non-Veg,Medium,https://foodimages.com/food_294.jpg,06-12-2025
5bfafa1139760086d7175961,Cold Coffee,Beverage,Other,Beverage with Spicy taste,298,18,Veg,Spicy,https://foodimages.com/food_295.jpg,21-07-2025
2e0a6110f9cc81514fd41446,Veg Hakka Noodles,Main Course,Chinese,Main Course with Medium taste,196,12,Veg,Medium,https://foodimages.com/food_296.jpg,28-07-2025
2e0a6110f9cc81514fd41446,Lemon Iced Tea,Dessert,Other,Dessert with Medium taste,154,18,Jain,Medium,https://foodimages.com/food_297.jpg,07-10-2025
2e0a6110f9cc81514fd41446,Paneer Butter Masala,Main Course,Indian,Main Course with Medium taste,135,12,Veg,Medium,https://foodimages.com/food_298.jpg,18-08-2025
2e0a6110f9cc81514fd41446,Cold Coffee,Beverage,Other,Beverage with Mild taste,413,12,Veg,Mild,https://foodimages.com/food_299.jpg,22-11-2025
74d20e7d4b2ca7964e4e393b,Spring Rolls,Starter,Chinese,Starter with Mild taste,290,18,Veg,Mild,https://foodimages.com/food_300.jpg,04-12-2025
74d20e7d4b2ca7964e4e393b,Cold Coffee,Beverage,Other,Beverage with Mild taste,151,12,Veg,Mild,https://foodimages.com/food_301.jpg,12-10-2025
74d20e7d4b2ca7964e4e393b,Margherita Pizza,Main Course,Italian,Main Course with Mild taste,382,18,Veg,Mild,https://foodimages.com/food_302.jpg,19-09-2025
74d20e7d4b2ca7964e4e393b,Chicken Manchurian,Starter,Chinese,Starter with Mild taste,334,18,Non-Veg,Mild,https://foodimages.com/food_303.jpg,23-12-2025
ff26351f6c90038fb75c5b12,Cold Coffee,Beverage,Other,Beverage with Mild taste,165,18,Veg,Mild,https://foodimages.com/food_304.jpg,23-08-2025
ff26351f6c90038fb75c5b12,Veg Hakka Noodles,Main Course,Chinese,Main Course with Mild taste,308,5,Veg,Mild,https://foodimages.com/food_305.jpg,15-10-2025
ff26351f6c90038fb75c5b12,Lemon Iced Tea,Starter,Other,Starter with Medium taste,393,5,Vegan,Medium,https://foodimages.com/food_306.jpg,03-11-2025
ff26351f6c90038fb75c5b12,Margherita Pizza,Main Course,Italian,Main Course with Medium taste,190,12,Veg,Medium,https://foodimages.com/food_307.jpg,30-09-2025
1d29e8c957665ac8b2e86db9,Veg Hakka Noodles,Main Course,Chinese,Main Course with Spicy taste,415,5,Veg,Spicy,https://foodimages.com/food_308.jpg,21-08-2025
1d29e8c957665ac8b2e86db9,Gulab Jamun,Dessert,Indian,Dessert with Medium taste,207,12,Veg,Medium,https://foodimages.com/food_309.jpg,07-12-2025
1d29e8c957665ac8b2e86db9,Chicken Manchurian,Starter,Chinese,Starter with Mild taste,453,5,Non-Veg,Mild,https://foodimages.com/food_310.jpg,11-10-2025
1d29e8c957665ac8b2e86db9,Paneer Butter Masala,Main Course,Indian,Main Course with Mild taste,380,0,Veg,Mild,https://foodimages.com/food_311.jpg,01-08-2025
036f29c0fe6908f0b55a045b,Gulab Jamun,Dessert,Indian,Dessert with Spicy taste,301,12,Veg,Spicy,https://foodimages.com/food_312.jpg,29-09-2025
036f29c0fe6908f0b55a045b,Chicken Biryani,Main Course,Indian,Main Course with Medium taste,461,12,Non-Veg,Medium,https://foodimages.com/food_313.jpg,16-07-2025
036f29c0fe6908f0b55a045b,Lemon Iced Tea,Main Course,Other,Main Course with Medium taste,141,12,Vegan,Medium,https://foodimages.com/food_314.jpg,05-07-2025
036f29c0fe6908f0b55a045b,Brownie,Dessert,Other,Dessert with Spicy taste,193,0,Veg,Spicy,https://foodimages.com/food_315.jpg,17-09-2025
5bc9e707016d4e0ddbd2578d,Paneer Butter Masala,Main Course,Indian,Main Course with Mild taste,209,12,Veg,Mild,https://foodimages.com/food_316.jpg,26-11-2025
5bc9e707016d4e0ddbd2578d,Cold Coffee,Beverage,Other,Beverage with Mild taste,454,18,Veg,Mild,https://foodimages.com/food_317.jpg,06-09-2025
5bc9e707016d4e0ddbd2578d,Gulab Jamun,Dessert,Indian,Dessert with Mild taste,285,18,Veg,Mild,https://foodimages.com/food_318.jpg,28-07-2025
5bc9e707016d4e0ddbd2578d,Margherita Pizza,Main Course,Italian,Main Course with Mild taste,353,18,Veg,Mild,https://foodimages.com/food_319.jpg,11-12-2025
bec2b3858cc3ab63aea490ff,Paneer Butter Masala,Main Course,Indian,Main Course with Spicy taste,494,12,Veg,Spicy,https://foodimages.com/food_320.jpg,24-11-2025
bec2b3858cc3ab63aea490ff,Margherita Pizza,Main Course,Italian,Main Course with Medium taste,248,12,Veg,Medium,https://foodimages.com/food_321.jpg,14-09-2025
bec2b3858cc3ab63aea490ff,Spring Rolls,Starter,Chinese,Starter with Mild taste,453,12,Veg,Mild,https://foodimages.com/food_322.jpg,13-12-2025
bec2b3858cc3ab63aea490ff,Lemon Iced Tea,Dessert,Other,Dessert with Medium taste,411,0,Vegan,Medium,https://foodimages.com/food_323.jpg,18-07-2025
7caafb5c82c56fc5cbadfd71,Spring Rolls,Starter,Chinese,Starter with Medium taste,214,12,Veg,Medium,https://foodimages.com/food_324.jpg,30-07-2025
7caafb5c82c56fc5cbadfd71,Brownie,Dessert,Other,Dessert with Mild taste,147,18,Veg,Mild,https://foodimages.com/food_325.jpg,14-08-2025
7caafb5c82c56fc5cbadfd71,Margherita Pizza,Main Course,Italian,Main Course with Mild taste,473,0,Veg,Mild,https://foodimages.com/food_326.jpg,12-07-2025
7caafb5c82c56fc5cbadfd71,Paneer Butter Masala,Main Course,Indian,Main Course with Mild taste,154,18,Jain,Mild,https://foodimages.com/food_327.jpg,18-11-2025
bfcf286f5f82c6314271cade,Chicken Manchurian,Starter,Chinese,Starter with Medium taste,350,0,Non-Veg,Medium,https://foodimages.com/food_328.jpg,23-09-2025
bfcf286f5f82c6314271cade,Brownie,Dessert,Other,Dessert with Spicy taste,437,0,Veg,Spicy,https://foodimages.com/food_329.jpg,23-07-2025
bfcf286f5f82c6314271cade,Cold Coffee,Beverage,Other,Beverage with Mild taste,462,12,Veg,Mild,https://foodimages.com/food_330.jpg,01-11-2025
bfcf286f5f82c6314271cade,Spring Rolls,Starter,Chinese,Starter with Medium taste,483,5,Veg,Medium,https://foodimages.com/food_331.jpg,27-09-2025
3231ec2e03dddcc03a370ea9,Paneer Butter Masala,Main Course,Indian,Main Course with Medium taste,244,5,Veg,Medium,https://foodimages.com/food_332.jpg,28-09-2025
3231ec2e03dddcc03a370ea9,Chicken Biryani,Main Course,Indian,Main Course with Mild taste,198,12,Non-Veg,Mild,https://foodimages.com/food_333.jpg,04-07-2025
3231ec2e03dddcc03a370ea9,Brownie,Dessert,Other,Dessert with Spicy taste,180,18,Veg,Spicy,https://foodimages.com/food_334.jpg,13-10-2025
3231ec2e03dddcc03a370ea9,Spring Rolls,Starter,Chinese,Starter with Mild taste,336,0,Veg,Mild,https://foodimages.com/food_335.jpg,30-08-2025
